,type,title,fuction,img,url
696,포인세티아,핑크웨딩,재배안정성,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=LocIxTDvEQbWwWwzWzMKexfWAXRoNbmUUiZOLDrlQlWuvshUOzBPxZnwwGyOagQrbuUBcPbaJALbpoTbQrAiTKSGnJpvLoxCeNbU
697,"참다래(키위,다래)",메가골드,다수량성,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=BDFVWmNlDYEHoalvuLjwJyAREhUdkHyUlEMfiUDURmSdakAJJRvNXVrImwrwNEjDOQrBQosEJFnStkiaqPTxxFiYJCAhLbkrbKgz
698,팔레높시스(호접란),블랑루즈,재배안정성,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=lJJWmrLcQzTTmeGsfoOOQLcrlaAxbdoRlHjksPHeWnOumFlWaXKyhPLbMOTokATJVQETvrqxmpCpxGDkhTAxvPPbbcYKhAvzhgDQ
699,양파,스위트그린,식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvRv8/CjxG17unJMBIYTckos3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=wJnqVzcLqbRsGVctUNLxtEruWAncfpNbHBGeBJIDGMfEYMnuMaOckQVZzAkfFCsCwfmwxztWCkeanpiQJYKEzjgHyqUHWnjtsvMK
700,차류,중모8003,가공적성,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=VKdIqLrtKAgWxgXoQPSftypjLRDGewXrYXVCNmbdZNzZNYLvudFablbhwCCPSISjuBJAUToujlZupUKfMPdUEGnLHRFctcpeFxVY
701,추파양파,원예30010,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv/yBjL7ZT8BkHtwSB@xNWy83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=oqqwBeZDmmHjMRzxRJhRtLpRqYUCSUfpOHiRZuybxLIJJMDwxMSQtUziybYbZaZzpXOUDdwFCqQzYYUhVoBqfUoAyJpjGLIOKwPc
702,토마토,톰하트,,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=eVieQUWwofSyTqaNUXjajzUABxlfjKgdPBGGXoIkLrmlWDRaHYyhWBfExjotJztBiSSAtuKFIolhqAwuimuriZbPHWQsiwqRYkdf
703,토마토,톰리틀,,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=MxXZhKEQYfwWziELplhkPGIzlMiLwhamIoqgTwenQDkiJgMcmSEjNYeTNzwzPkICHJfrwOkNQrWOoIhsorYVaxEKONstCdkMXQZp
704,멜론,원예2605,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvqSb7k4PCeL6NO5p@abZPps3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=sNsnVGWXrFuiLEuVjsmeKXuocNDxiDuivSfJmPTNIkvwhxyUoufqtJXtTucWWbMkXoDpPEBLlyvetkcWuvCkHqmuaaaQPExAShhU
705,심비디움,미단(Mi Dan),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvb4BX0nzWKwsYnwV83qALk83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=ZShnOqUlZtQTzyxdCSNTtNVHjbwjoEpqaieCkaYFkVfbkGiicvSkHyPtrYiIWkDqMgBDDcWjqxHcdCGoSyyJBatYBDTMBMIFVtMF
706,브로콜리(녹색꽃양배추),구조아,심미성,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=QiWVJcTbPeENvyLJIZKyhuMvGgbwbXulTyXDIWYfJaXTVuzNlsmcNuyHCYswshJXdtitjjbFOowtbskcaqWmKBEtcVFZnOJjBbwe
707,헤어리베치,이파(Ipa),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvBhA8b/IPJZJ58LIomCJpXc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=HlEeacaMnRvHsZgYBUHNyrtOGkkTozpHXdqYuwfBHDlNawoSkJwdjDyrZNgjWaPVLmfIdDNqphsFjcgDrsVKwSzPUIYRXJJsDOBZ
708,장미,바이올레타(Violetta),절화수명이 김,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvVcV3Xwa/i5valdKxL16aos3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=dIwYrhxpUZSsTCVpyUjJUGeWFBnjsmWIurklCcjifcNYujPKpQHOCkWirGCVvSSSPESAHAZJAfTmJmTCDagvuneHCprWKNXoSxzF
709,무,원교10037호(Wonkyo 10037ho),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvdCdr6yXK77hsPzyzbjp7pM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=VRUrNQzFZJocAABpJnUtiAwWYRmSSUHDSLNAEuzYJWQtyhgdlrlLHJKyjvTbKPdiRJjrUcPUsjJHCjKcYIbLmsRYBJYqOXHkMsOE
710,무,원교10050호,조숙성,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=rqXXFDTwBUXndfsGsyJiiVirbXQAGngcEmYJBwDuYXiVGiNNBMyGIlDwhSOCusFssCJJXBtevtrCfuXkFOXNijKVDviiKsDbGpmt
711,쌀보리,중모2011,중간모본,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvpWgZSF@DwyYCPmvGgA8iAM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=VlRGZxlfHgZydtGftLELHvgQgZkVdpwokAxjbkPhdfhIJZJoaRTShqvGHNpLfoiKDOgTKaFCZmNpSmjUupEceTMPgBUXdPqixCey
712,겉보리,노보,가공적성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvyAkXGoZzAMFh/W9hMvNj@c3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=iDAHakropABCBCUgQRbXCvCdhSCOtpIwUXgggMQnXcgaOJBYcQJhaTdUnFcgjMxdJnztzxWADTYoEZMNCJnYOsyayYsjRWvTRFTJ
713,산취선인장,노실(Nosil),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvlCco/nwLnbi70bpT2sXD883fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=JYrWkIwBGkiWapKnZqoyubLBvkSDtXmJYKezTGICozVfcjQPTzGqiMoogPAAkPmsmxcmyLTpVHbKGInxiFxgwnBSjKZfWjBcspND
714,포인세티아,그린스타,재배안정성,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=TYYNDKvDnPmrhbsYMorrXURlRlrXgDPvyRXTYHQSajrNWdiFYMAmVXYmOOhaZRLXPhnIhpeuoczEAVEpLUiqnqSxcOveCsqDKWca
715,포인세티아,클라라화이트,유색,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=FbcFgeOQsIGginJrEOEDWMWxpoQbyuvojZtGSQUPQhJZNalaUdXwJKTYLCzKDiqYvAzenzJpwgECSAofSAWAGKvZvbRkBicICFpN
716,포인세티아,페피타,재배안정성,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=JsmtqWpwgyVWmiWIvMhDrJyAlAQGDPvRXpZQmJFsTxrfjkwtGejwbNvpdWcltekZEWSyPyNAKalkhlgzJFaRisgDqJwWkdaQjayu
717,양송이,새한,"균배양 우수, 다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvdkxcWtCW4h5A32xGkIZxmM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=qIFIvRqexzAaFLWQBvYgOazPGXXdyxYtXwthSOcaMGFdUJsHCDvZcVbZvHdmIhDJnSPMUROMFxPkulzgYBlmlnDUhXiQjSDcEKZR
718,장미,그린스타,재배안정성,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=YLCumduCPsCJmvFjhSSxhbdNLmRBcmnNPXBzuclbigphXCulFCeJGKituDoOQdMkyPMIjTedGfbYuZdtsQrUISGiKmAFINxToIeG
719,상추,혜선만추대,식미,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=GZAnROnSTyGQKcFzbakMzZkATxqqKNDkYJOuIFqRSMxoWIvgZgyLJSCuRDINdXZBElSsXyYjLclVsiQPHlDcpDOBvaeqbtvocfDj
720,일반벼,온다미,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvW3Zp22H8kFP6RYiHopy78M3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=UULdduvpwrlRNkRmcJJBKFxwzQixuXnestXysYeensMQPcBdyIXcsPQBIkjBjjzuwybKNGvJknaLUtcapuyIiRjdSrIPxHvatqrP
721,스프레이,옐로우팝,절화수명,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=TtzouMKjxUVVfIaptYopjxeJDXuAdUcQdAvPOqQnGjTKKOiraolONWHKUcjxuGLjQLweJcwUQsDInMkrRVbYPCUTvyNewlkbKaOA
722,단감,감풍(Gampung),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv2dpC@Bt95TTy56gxCC0IFc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=lcrAcgUKYLnMUpTAUTMmKmypOyHZOZVZZXGhpraBRhdzGpKHsBoJcrwLShwxtnhjHXQskYRGZdBPWckSYXxEbEDZLKhlIWTlWQGm
723,느타리,몽돌,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvtLGS5IUvISQI1D38DjWNKs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=wiByQlIOliZfbVXvuTUlhdQXPXizoHOnqfajrrQwXzIeQlYezPQpYWXWyokpCbmtfwEbRZaZYbsDnOteNYyPCNMOytUPejizcMrh
724,느타리,비산2호,"다수량성, 심미성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvQuMp@i/A8PC4sYhKslO2wM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=sZaYAHSirDDGHlDmVCOQNquJxAMNaTZGJoqyXWQnqyimCxPogFuicPUmJfiKdxoFUioMRgQKOBuPiylgBpSkuITcRLbeONanCFHN
725,감귤,원교아단배성4호,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvOmwGxQqximuih5tOfG3g6s3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=yYFQpwMbQMXcyHObZiPtKOnrUfSOWzVgyCwgEMUkkKTTQFafNQpzCROtNAbomkaOUCdQlcjNFSupvdTVArvVsErlGoAagBhjhjBS
726,감귤,탐도리,식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv4TU23F2JpnoF/hO0VI2ORs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=ttecFkfQEescgQbIyERpbzVQBebzyzzdEhHKFRNXPiOyJLHDgHLFeeFIkGqxgFIMSIPiskOwEDhwoHFNgZQonpLTgNstYhfsYuIO
727,논벼,제이제이625엘지(JJ625LG),식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvnSR6JMRUvQjdQHcwsdle583fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=fzOBLnvyEkaWjSXyNSHzPZBRNhGqkixmGUfWZOhBsWDdrOWpuOpnAqgroeIDIoMRyJqsFwyOZlVlvulETxxaZiGOPXvQWibJUaRE
728,청보리,녹양,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv3tewV1qvmjF405skjGbQPc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=TqIieFhAPjFEChrBmaHArrpKndTSdBMWLfsRFMTsbILQdQlNOdEaWQjzEPxkXAeAIeojMdgCOYQVkvBaSSTjHhwRQRESGUAgQKgj
729,청보리,유한,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv7Uo/48rr@XvRwoLdDk3Hxs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=BhrVOsCjiPAjQeHhhrYTSdYqTApKlADKDYGvFIDqoAyXNNZQTodHOZgPwNujeqJyoPwNcIqeETWhCKdoWlXmpQEXaPvdeizQiYVM
730,스프레이,필드그린,절화수명,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvvt6j240nt1doBlUXHv4i@M3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=fMqGdhbNDsBPNbVqcKhsJKPvDYgFEfgjoYcJostxAgJghRbvoBEtVFWZujFlYnWYFmDTnzlylJXfHhXTRqboxygBykbnkCtNCAEP
731,스프레이,도나핑크,심미성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvMNTYyTSmOrV/ranf9NlX383fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=XxsDUpMqLRpEnSQDfTkVOEoEUfOIwzkqoyXjLSWpCrjenOawjyhITJANVOzmaWsbPpQURgnxUsUOKMmqtqcfOBiGJmQRHGoGWojP
732,비모란,이색(Isaek),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvaZAzuzm5Kkm/QTK8Sn9DU83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=KXVtTURFsGIPjFeveNElZerrjPGNqcKJbObIZOLypoUnscykESLYcIuklXDBJaGdsusKFamwlqtEsemKujdOLyKiExhDYzHgMHEb
733,칼라,핑크멈,화형 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv5FvRTvmPCdM@5dmHBxKVRc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=urlypqspjWeoOwVtcPJCDQPSPvuuqgBOfzQKSCcHGKFZipneamVjQtlIEptfCrToUxyerxaJbppFHKJllgiiyDOIEWUVPwWyApJX
734,칼라,화이트모닝,화형 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv62@x61zUXxfkCgtxMHhpI83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=MbHDOZboMyLUDDvufJCNTmisfczrpTGIFkxxepKmQVbwTxccuvqwiQhRTZAwvPRQGgjOpyKhMNcmlYdTmYcxhSOINHgkEFxPkLDP
735,스탠다드,레드팜(원교D1- 209호),,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvlRiKqMMrIJuhfvaxLt4c5M3fCBe83GYJtr@G9Xgc/x4!, 
736,특수미,진설찰,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv@k/7UTj8YSMeSN7lDEBtsc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=WZasDulyrYNyKtEAfzvucdpISYhlnvGXggixqNojlzxyPWmimtSbdKiOUarEiwdGQRklNfQwgDULGFROJgOkWyhHrTpjgNrahnBN
737,스탠다드,레드비즈(원교D1-221),,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvRXE5o7MvsmdJIEk6guSMa83fCBe83GYJtr@G9Xgc/x4!, 
738,단감,조완(원교 바-05호),,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvjKz@ewGkvoi9KxaUttlj9m6RR9Wmr7jJqS@BQTwbe2s!, 
739,특수미,중모1022호,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv3RhDxEkd/r9ZL@yz9/4hyM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=GwYFUzTcWqzmPxnmTmtbsoyFgXTplFLzeHPTcQKCpXjYiwEOwRfUotpxQXnlzWZUVNRXImjhcHdkJhBWKRVdgGdnCfQIuIvfLkrS
740,단감,단수1호,식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvSPAaTl2RL5ZsAP2eve/M3s3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=iEVUnTFPQKKhcvASrfgDGzNOSLzTUYrozMMaICBhKrKpreNnMLyGkaqxcfiVJoibrujqElvUUfXIvRtmgOjTyiUNsktnMrTNcjCg
741,스탠다드,아이스윙(원교D1-219),,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvdcXjvi4xi2aK1BlkSU0C1s3fCBe83GYJtr@G9Xgc/x4!, 
742,프리지아,모브토파즈,화형 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv2axBj1NipZl8D3O1TMUOn83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=zwCBOIDGsqNKOOFJAXBFmHAyZXiIRQeebgCoKlgRoreisCBeKObnFNgUwlMBzlggivvlJggSXSyeFiUJliAwAmcwKSgWiylRtHAl
743,배,스위트코스트,자가결실성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv/XFn@DKkp9@a5iiOYCxqW83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=OYoKzUYXFyAWMHdzjmSWMjiiMDZCdMAGrZqZMInKEDGijQtgHmazElLIRihvYQXjfCpLAOtyAlvqZIVKWsdJHrQvfCmIxkBZYBJM
744,프리지아,샤이니벨,화형 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvkSjScaZZflRT/zA3XehLMc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=kvzidYbjBdyZubIHuMpJVgOrkwAhGtsWvTEztmHBKVasrJrjCOOyIaOhccvlXdLSOJqdrotpwchbDfNzguqghdckQPnJkCgfGkUZ
745,배,그린시스,검은별무늬병 저항성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvnXEZHqwYcMFeoo1kb7E1o83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=KFdgFcYqREGtLdpoDUaYySAaopClvgUFXmeWTlWXaSyZsAuYEZuSPtOuWLhQZxvEAxQFewYudCvxBxgGNNYCOHNMxInwFCbqWqOv
746,프리지아,샤이스마일,화형 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvt@IOPtnzGTpGwEGsm3sMys3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=gyQUrNgxBUoJyYfeJzUHUvooDeYVJXqPkkHUUpsYdDgrveepqBuXaFiYlppJnpvbuGvWOSLXkJeowYfUdFPtGPgBNmUEWqBexQXn
747,사과,팅커벨,개화기간,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvFhan566OwlEvA/U//mH4nM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=oOfaHQpIdiJRkglCJohbwRKwxWssfIjRrPrvEgqtZWeHWhHqaLgManDUcUiKhTnTWojaWjmsaCvYBzIQQaArZCBKAViJiCObhpGG
748,자두,썸머판타지아(Summer Fantasia),식미,https://www.nongsaro.go.kr/ps/img/cmmImg_2020/common/no_img.jpg,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=VSRVZHsSVmVNCHUZKZPqUYPxElPHwynRttRzGiaUYRBgHrYKHHOSAyqANAmWFZWsdhrqubJEEbSjTlWgqiQweiIXKSqRPutdlCqo
749,"참다래(키위,다래)",골든볼,식미,https://www.nongsaro.go.kr/ps/img/cmmImg_2020/common/no_img.jpg,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=DoEbmMFIAgfvTDwArOsBQSrKrVcFKHzyZlnDlBeJuqdvDGeajkVmvePgwDTlVPqzAJfcSaFOLYFGvVGZbRCHYhfxRHIIKyauTODD
